collectedAt,pubDate,category,categoryLabel,title,source,link,summary
2026-08-07T15:11:39.843Z,2026-08-07T12:57:59.000Z,science,前沿研发,Intellia finds genetic suspect for liver safety signals with ATTR gene therapy,BioSpace,https://news.google.com/rss/articles/CBMivAFBVV95cUxPZGFCdlJQR0ZROC1wYUtybGZjc2M4cTVJQzF3MmVoT1k0S1BGWG9CdjVGQ3lweEZsTm9SVE1JNmVUNm1pOGloZHp6VGNCbVY4clpoLUQ0T01UTFk4X0ljV2RhcWhuWXg5NWI2a2hPWEduT2R4STlEUExiVVo3bVIxRUJETHMxSU1SNFpUWnRBQ2lUczg4Z3pOVnd4YUtZX3lEdXVjWDdKV05JbUs2WnNtclNEX3Y1SDAyM19MWg?oc=5,Intellia finds genetic suspect for liver safety signals with ATTR gene therapy &nbsp;&nbsp; BioSpace
2026-08-07T15:11:39.843Z,2026-08-07T12:54:22.000Z,industry,行业头条,Is the biotech capital of the world moving?,STAT,https://news.google.com/rss/articles/CBMilgFBVV95cUxQMXkwaVdldnppdnU0RjJiV0N0ZUhBOFFjZTU1UjFZbTVpcGtxbmJIQWE2NkE1akRqclRPcHhYY3R1SXpkVUE4bmlUaFVJdGx3bC0yMmpSd0R0XzVNaGdCY1JLR3JSdWxHazlseEZiS1U0RzhSdVNRYm9ZOTZvY1MyMF9Cc2JYNGJaTWxNV3N3czZFVE1KV3c?oc=5,Is the biotech capital of the world moving? &nbsp;&nbsp; STAT
2026-08-07T15:11:39.843Z,2026-08-07T12:35:10.000Z,industry,行业头条,Fierce Pharma Asia—Takeda’s historic narcolepsy nod; Daiichi’s accounting error; Astellas’ revenue beat,Fierce Pharma,https://news.google.com/rss/articles/CBMiswFBVV95cUxNSUdleUt3Y0VQSlpKODlVRzVWNWRNSmRpeW5jSUFCdlFRbjRHUzhFeEJ5aEhWaVhzRnVOQmRQcE04a2x3STlkaFhnZWFxWHRHWHI3cXVtd01ZRl9SX2lUc0V5LWlXUGM3QzB6VUF3M0dSR1BQTHE4eVdscUdLbEx2b1ZpSy1na29ZUVd3UmJHdDA3b0NkbTBNVElHaUhfMW0tdndVNDZVQXRFVmtWUWJXOER2SQ?oc=5,Fierce Pharma Asia—Takeda’s historic narcolepsy nod; Daiichi’s accounting error; Astellas’ revenue beat &nbsp;&nbsp; Fierce Pharma
2026-08-07T15:11:39.843Z,2026-08-07T10:43:34.000Z,industry,行业头条,The Edges of Mayne Pharma explored,Wolters Kluwer,https://news.google.com/rss/articles/CBMijAFBVV95cUxNTzJWYllnNFNfd3d1THhDem96LVlOU3R6Z2NJVGRESVE2LUZSbkFVcHlobGRUdWNQbFhzOEtVdVBWMUp2T3NZRHh6SDhIMzlkNkpjeDZCZzhQT3VfUXF6aGNWSFZRLUdLdmRfMTJSdFFlSi1wb2M0SU45QURObG1jRkNzYnhuc2tpN2FuOQ?oc=5,The Edges of Mayne Pharma explored &nbsp;&nbsp; Wolters Kluwer
2026-08-07T15:11:39.843Z,2026-08-07T10:07:54.000Z,industry,行业头条,The Structural Problems Causing the Pharma and Biotech Industries’ Compliance Failures,Pharmaceutical Executive,https://news.google.com/rss/articles/CBMingFBVV95cUxOV0pUd2tuWnozNXNwdVJhSXlSSG5jd05GRDRpR0QyUElfNEJPLTdpbW1XOER5TDUwYktmbUdORFEzcVI3UlZNblpnSjBSXzc5WDNJM2Y4MVZoMElqdllOaWxVTkRjOENWZHRFRWtQbW9Nb2c1bG1KRTF2cjZ1dkVTVjJlLTJUelFHenFxNjJ6aXd4VERNcEZ0bnpQc1k1dw?oc=5,The Structural Problems Causing the Pharma and Biotech Industries’ Compliance Failures &nbsp;&nbsp; Pharmaceutical Executive
2026-08-07T15:11:39.843Z,2026-08-07T08:27:03.000Z,market-data,公开市场与销售数据,21个独家品种火出圈！高端注射剂飙涨1136%，信达、正大制药亮眼，30款国产1类新药蓄势,搜狐网,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOa3hYQkt5TkNESlhVZG9hR0g4WnYyQmxZSUxvbS1TNG94aTFMZHRYSVJUcm5IVWZ3QTFublN4aE1MUlNiSkZiLWp3NTlFWUh5OURHQnpQQ09VOU1OVktWbnVSa1JqTVA2NGpPaHJ6UVR3dElvS2VJVC1ZZUFjRVJEZ1JIVEVSMEJk?oc=5,21个独家品种火出圈！高端注射剂飙涨1136%，信达、正大制药亮眼，30款国产1类新药蓄势 &nbsp;&nbsp; 搜狐网
2026-08-07T15:11:39.843Z,2026-08-07T06:28:00.000Z,china-policy,中国政策与审批,医疗健康产业领航创新发展计划在中国药谷成功举办_投促活动,北京市投资促进服务中心,https://news.google.com/rss/articles/CBMieEFVX3lxTE1MSkh2MFp6Qml6b2xWclpwd1FablJHeE8zWldsY0tzRFJING9NWnZHemR5dFNqYUVCRnNWczFnT1dyVlBMeXhRR2Q2NXZZN1JIUFI3OXhJTFVTblhiTlRHS01UcXFRd1VnLW5iXzF2d0lsQ2UweEg0RQ?oc=5,医疗健康产业领航创新发展计划在中国药谷成功举办_投促活动 &nbsp;&nbsp; 北京市投资促进服务中心
2026-08-07T15:11:39.843Z,2026-08-06T13:40:22.000Z,deals,授权与交易,What the AstraZeneca-BMS rumors reveal about pharma megamergers,Pharma Voice,https://news.google.com/rss/articles/CBMiigFBVV95cUxNRjFWLVFMV3BFeGYzY1hMSlBxbjhYLTBoU3BBa0FkbjRXTmZtSTQ0bXBUNmMxVERsaVlOUi10VmJpUUxUUkxLNy1kMlhtdHp4dTZBSzVNTVdRZFd3R05vWjRiWVl6NkZqem5uMkZBaWg0QTd4MXd3WHZ2b3pTcVhNZUU5TDJfdk5oWXc?oc=5,What the AstraZeneca-BMS rumors reveal about pharma megamergers &nbsp;&nbsp; Pharma Voice
2026-08-07T15:11:39.843Z,2026-08-06T10:23:07.000Z,manufacturing,制造与供应链,Rethinking sterile product development for manufacturing success,Pharmaceutical Technology,https://news.google.com/rss/articles/CBMitgFBVV95cUxPSS1qa3B3V25ncnJWYWVtSVNpY0I1Q0V5ZWxYcHJTcXVBdkkwYV9iY1B2S1lQcmhiNEtiUW84TGxZdlhfSlNyY25nbXVJN201RjRJY2o1UGZLWHdXVGlLNExNR3ZVdTV3Um9mRHoxWGZWeXRPai1abnl1enM1S0VkQzFWUEI0V18zd0tNeTdiVzV1NmlqNkV0SnVQYm9vLUN4NTVwN1lCbjQxYzhkWEFtSVVLTV9qUQ?oc=5,Rethinking sterile product development for manufacturing success &nbsp;&nbsp; Pharmaceutical Technology
2026-08-07T15:11:39.843Z,2026-08-06T02:33:00.000Z,regulatory,监管与审批,FDA approves first mRNA-based flu vaccine,CNN,https://news.google.com/rss/articles/CBMib0FVX3lxTE15ZTRNbXU4MVUzQlZNQ193eUZTYUJJYzhOV3dzUTkxVURlelc0eDJnRnFicjV5TzFTQUE0bFczS1lrSlhhWmhmY0h5S01FVTNMTGw1YmdBU01NcGhYWkQ1ZHZYZjdZV1lrRzdScDVGZw?oc=5,FDA approves first mRNA-based flu vaccine &nbsp;&nbsp; CNN
2026-08-07T15:11:39.843Z,2026-08-05T13:34:18.000Z,clinical,临床进展,HUYABIO International,The Pharma Letter,https://news.google.com/rss/articles/CBMidkFVX3lxTE54cTE2aWNDWnp5Vk9jVmdPZk1xWHROdGVXRjR2by1UbmVVU2VSc2xiaTRzNEZJUWxJOUVPN21WN1J5RVU5aE5ranpIUUEwaGFMZ1hxSms0SHBIRFpaS0VwWnpJSktDbFRpRTUwQmcxbHFoSTl6M2c?oc=5,HUYABIO International &nbsp;&nbsp; The Pharma Letter
2026-08-07T15:11:39.843Z,2026-08-04T13:18:16.000Z,clinical,临床进展,Jazz to withdraw Zepzelca in second-line small cell lung cancer,Fierce Pharma,https://news.google.com/rss/articles/CBMingFBVV95cUxQZGd4aE5Bbl9uTldQcVVGWVpLbG41ZWZwZ1BfOVhYdTlIUFZFQUtfU013d09KNEYtdWxWUmlibUV4TEVhcXplczBGNk45cFdpWUNhRExrSHBCdkxRUlVEcjljZ0pYNThfLVpoVWtCbEEyY1BTMkxHeXpoeUVjRVdyUWhGTHlRandHSXRuVGJRX05yODZpY1pzcGlmU3lhQQ?oc=5,Jazz to withdraw Zepzelca in second-line small cell lung cancer &nbsp;&nbsp; Fierce Pharma
2026-08-07T15:11:39.843Z,2026-07-31T07:00:00.000Z,china-policy,中国政策与审批,【视频播报】医保亲情账户，让陪诊更省心,北京市医疗保障局,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQSndVUm1NMXFoOTJKM2Uwc3Ezc1g3ektPVUVxUjVSWlpGVHN2QW93V2ltQmZPbTN0bm95RmhNb0hOZHI3VFgteUpzOXpuOGpZdk9ReXhSTlpxUUo0M2RKUW5Id1dqdjJBcGpwUDVjOXBWT3Bsa2k2Yjc5bXVYYXBoU1AyNEZPbWRL?oc=5,【视频播报】医保亲情账户，让陪诊更省心 &nbsp;&nbsp; 北京市医疗保障局
2026-08-07T09:17:29.186Z,2026-08-07T08:36:31.000Z,industry,行业头条,Santen Pharmaceutical (TSE:4536) Stock Margins Strengthen As Growth Questions Linger,simplywall.st,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNdUxmV3dVOXBDNDFsNFo4RU9NZU15cTRodURuZ2VWYXRubkVQZVhqaXFlc0tKSmFxVk1FVk5neXdJQWVBSE9Da2dBd3RlVU53VkZ6VlhHdWZ6a1lHUXdpUFY3NDVrMkVnQlBBLVo4dDlmRU1BLXpNdDM3elg0MWpDbDd3bkktbmVjU0FQN0daWk9lUmRPSngwYm5wczNXdjhWR0Z0SGJ5bmJsNVI0eHpRYjYtT3VwNHJzUERoTDE3dHRuRnMxd2NYaXNWNWNYcXltMFVRSnVhVG5URjI5U09sVG95aGZIR21JZ1VCM1FNdmLSAfYBQVVfeXFMT1QwRTJielJRLXFCQ3RxZmZDVmxxV2JDUGIxZEw3UDB1ZEdUS3hGX1FPakMtVHd4YVlTWHRGVHFxd3hQb1piRTM3NkxMRDRRTl95VE9PSTh6TmJOLVh6TXhadGY3MkI0clZETWVfSzdXY3dIbW42QkpsOFVTanNieTlNYVlBRUw1WXVJVDJGODloZ0ZHeHNnQjlSOVRsczVzVXpyXzJpdjlxRWVOeG5vcWpISF9HN2ZUNnZIVXRBbnZ1cTJMQXJKTWdtNmtTaFJ6UEdRY2c0LTJma2swWm5TcUhMcURFWDJsa3Q4dnNVRGsxbVdBODJn?oc=5,Santen Pharmaceutical (TSE:4536) Stock Margins Strengthen As Growth Questions Linger &nbsp;&nbsp; simplywall.st
2026-08-07T09:17:29.186Z,2026-08-07T08:00:27.000Z,industry,行业头条,"Five things for pharma marketers to know for Friday, August 7, 2026",Medical Marketing and Media,https://news.google.com/rss/articles/CBMihgFBVV95cUxQMDZwd18ycVFoTEE5ZjVMYm1LVjRMV3dRRlNuQndSVEppb0p5TWVnOTN0cjVuTTYwZGNIRGp1cGdpX3RkbzNJS0lQVWVpWTRVUmVpbURlc1Q4VTZfSXNuajZoRHVuT3pnczhGVmhhUjlwUWs3ankyNGk1Z2ZMSDRhVnhXQUEzQQ?oc=5,"Five things for pharma marketers to know for Friday, August 7, 2026 &nbsp;&nbsp; Medical Marketing and Media"
2026-08-07T09:17:29.186Z,2026-08-07T06:30:00.000Z,industry,行业头条,Nxera Pharma Operational Highlights and Consolidated Results for the Second Quarter 2026,Yahoo Finance,https://news.google.com/rss/articles/CBMirgFBVV95cUxQMXJxaFFnVWIxNEhoczFydGVLVEM4TlBXRVgtaEQ0REV1UFJpY3ZZd0J3X01WOTVqeDRtUVpKSFh3UTFlZkZtdFF3NUg3SVltLXZ1QUFvSlo4ZTZickdkS0plMnNsSGtpWEFmX3JnZEZEdU1VZ1FCMEN5T0h1UDdJWWtzcl81UWtUQzlnWVk2N21sZWJfNTRyRVd5TWN2N0dlLVJDZjFyZ1FMR1kyMXc?oc=5,Nxera Pharma Operational Highlights and Consolidated Results for the Second Quarter 2026 &nbsp;&nbsp; Yahoo Finance
2026-08-07T09:17:29.186Z,2026-08-07T05:53:13.000Z,wechat,微信公众号线索,- 微信公众平台,微信公众平台,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9oUk1HMnZ3MGVhNlJ4ZlpGdVZ5ZW9SYS1LNU5iQ2xnMlFBLTJNWXQzNFVpeGV2dGc0aUhDaGpJRG9rdUd6cl9wUWpxMkdlNGZRTjRidGJObWdWeDMwcWc?oc=5,&nbsp;&nbsp; 微信公众平台
2026-08-07T09:17:29.186Z,2026-08-07T05:15:00.000Z,industry,行业头条,These New Drugs Could Fuel Fresh Highs for Biotech and Pharma Stocks,Barron's,https://news.google.com/rss/articles/CBMilwFBVV95cUxQbkktWHBWRVBTb3lvN3RDaWs3WDMwMDBKVEMzdmFuU1JLb2FjNGtDM3MyOFd0WDlJalAtY3hiZzlmN21GenB2bUFDSG1pODBnREdFcm5CS2VPUlNsVEYzX1pCV2Yyczc5TllVUkxWUnFNMkVNOWk0ajVuUDh6RmUzcU1QZzdsU0E3N3hRUkFLS2pCRW1OSnpr?oc=5,These New Drugs Could Fuel Fresh Highs for Biotech and Pharma Stocks &nbsp;&nbsp; Barron's
2026-08-07T09:17:29.186Z,2026-08-07T01:50:00.000Z,industry,行业头条,New Platform Speeds Bacterial Gene Mapping for Better Biotech Design,Newswise,https://news.google.com/rss/articles/CBMipwFBVV95cUxOTDF5ZHd3RUpNanRDdVhERXg0TnpNeDlvV0x4bXhWOUxjTU9qTDZINllWTEJiZk1XT1JRTUZuX2lseE43ckttU1I0ZDl0WWViNjJNUVVXYmhSS2tKSmN3Q2V2SExkYnFqOFc4WTBvV0xTVUM0aEF6Q29Sd3BFdVRyMTVVMG92MHJsVXZsVFhZdl9HOFJiR0tNQlluaTNyajFpMlJBYUExZ9IBpwFBVV95cUxOTDF5ZHd3RUpNanRDdVhERXg0TnpNeDlvV0x4bXhWOUxjTU9qTDZINllWTEJiZk1XT1JRTUZuX2lseE43ckttU1I0ZDl0WWViNjJNUVVXYmhSS2tKSmN3Q2V2SExkYnFqOFc4WTBvV0xTVUM0aEF6Q29Sd3BFdVRyMTVVMG92MHJsVXZsVFhZdl9HOFJiR0tNQlluaTNyajFpMlJBYUExZw?oc=5,New Platform Speeds Bacterial Gene Mapping for Better Biotech Design &nbsp;&nbsp; Newswise
2026-08-07T09:17:29.186Z,2026-08-07T01:26:00.000Z,industry,行业头条,Biotech in the balance: A conversation with Jeremy Levin,biocentury.com,https://news.google.com/rss/articles/CBMingFBVV95cUxQc0VPOHdLWjBialhvRFFvekJodzlqSjc4Z0NZSmVIS1Vqay1WTWRWVmJRQ05td1dpbzcyaEwwQjF0cXdDNWxGUjdoNElZVkhjMkhYaE1NRm0wc3ZkWXV5Nk1TNWVTTGFsSGZDX01mRzlqZC1qeXhDMnVISG5veWNfaGl2VzFCcFU4NlRRZ1pxOWRNVEl3TTJVWTBLRjZldw?oc=5,Biotech in the balance: A conversation with Jeremy Levin &nbsp;&nbsp; biocentury.com
2026-08-07T09:17:29.186Z,2026-08-06T10:05:59.000Z,china-policy,中国政策与审批,【一图读懂】查清医保支出账，让每笔花费一目了然,北京市医疗保障局,https://news.google.com/rss/articles/CBMijwFBVV95cUxONkRZRmViME9hdDljX29wWDZaWkl0YTNlRzJ3SjE5RlFHTmQtNzljLURMcnAyMUdhQ2dzcEwtNThkbmZyYU4zUFZjVjZpdnRJaF9JbTl4dnF6MFhuOU9hT1BXVXZlQnVvR25VWHdwV29tTEFKVmFqWVoyTHJGZ2RFZ01hNXdZbnd6RFBZTV8zbw?oc=5,【一图读懂】查清医保支出账，让每笔花费一目了然 &nbsp;&nbsp; 北京市医疗保障局
2026-08-07T09:17:29.186Z,2026-08-06T10:05:57.000Z,china-policy,中国政策与审批,【视频播报】跨省换工作，职工医保关系能转移吗？缴费年限怎么计算？,北京市医疗保障局,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQOHRGNHQ0bTVZbmJHd29mcXNlSEFzRWFmUVE3NTZudDRiY3dxbWVvQlZSOHU0ZWRERmFCX2t1amdSRkxTMU4zT0lIYkQwNUVEN1pZdmRKcElwdmVxQ2R6WWNJOFZaU1lwblRtM0xYSnlxYzdyazdyOVFRYWxRTjVmNk9tYWtrOHdJ?oc=5,【视频播报】跨省换工作，职工医保关系能转移吗？缴费年限怎么计算？ &nbsp;&nbsp; 北京市医疗保障局
2026-08-07T09:17:29.186Z,2026-08-04T07:00:00.000Z,clinical,临床进展,Aurion Biotech Doses First Patients in US Phase 3 Trial of Regenerative Cell Therapy for Corneal Disease,Eyewire+,https://news.google.com/rss/articles/CBMiygFBVV95cUxPazdWUDVDaF9vaERiZ25GVndValhjbGRpcFpjbGZxYWEyd0Y4a1BtMl84Ymc3eVdoOC1sNzFTMi1oQTJxWGM1MWtpeW0tUXprQW9tTGNIREY4UEJ4NGF2OF80bFhFY3FBVWVyTEJEY1dpUEVvX1BocVAzX2ZMRUVSYUJzNW1UOXBMcUVtVzB5M09oRVFlaUQyamNlb1YwdWVnNG1LWjRQc2FLN2FHeGtUVVZ4T2FZN3ZtalN6Y2VUUzU3blFvS3U0cm5B?oc=5,Aurion Biotech Doses First Patients in US Phase 3 Trial of Regenerative Cell Therapy for Corneal Disease &nbsp;&nbsp; Eyewire+
2026-08-07T04:33:47.294Z,2026-08-07T04:06:50.000Z,industry,行业头条,July Update — U.S. Generic Drug Tariffs: Implications For Pharma And Outsourcing,Clinical Leader,https://news.google.com/rss/articles/CBMitwFBVV95cUxONzV5c3NiSlpqTVFoVFBDU2ktVkU3WHpzVDNPNnh1WHdnb1hjQlJZeU9KR1huMnRPaGxveUJfenZzdm5aUll6bk1EVUNRb1dBRkRDdTJCbm5Hd0p1dUx5blNmUERzZERTRzFOelk5cE1LY1dETkZIMHRBMTlqd1lTd04zTGlBT2lHcTlZQzZnQWZNUm9FRmJUNjVoT1ZZd1pLa2tjSDBnM1ZLREd2UW9Relk3MVlqZkk?oc=5,July Update — U.S. Generic Drug Tariffs: Implications For Pharma And Outsourcing &nbsp;&nbsp; Clinical Leader
2026-08-07T04:33:47.294Z,2026-08-07T04:02:27.000Z,industry,行业头条,Pfizer: what the pharmaceutical giant makes and does,qz.com,https://news.google.com/rss/articles/CBMiQ0FVX3lxTE1wUUFfcUJIdDlUcDVvam9KZS1hMFpRc3VEaUN6OVhBeDlKenpka2JtX3FHd0F2RUxsUlFHT2FWYjc3d00?oc=5,Pfizer: what the pharmaceutical giant makes and does &nbsp;&nbsp; qz.com
2026-08-07T04:33:47.294Z,2026-08-07T01:48:06.000Z,industry,行业头条,Vital Signs: Benchmarking first half performance in major pharma,firstwordpharma.com,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9tcC1Md1ozMVhGUmVKZWxRME5JRWJYS0RpYk9QR0hMVXpBQnlsTnNla1Z1RVNZV0hHZUdvQnlMRnFHYmZHVHlFLTBwbEFkRmlERHhj?oc=5,Vital Signs: Benchmarking first half performance in major pharma &nbsp;&nbsp; firstwordpharma.com
2026-08-07T04:33:47.294Z,2026-08-06T23:57:23.000Z,industry,行业头条,Why Talent and Market Access Should Drive Biotech Location Decisions,BioPharm International,https://news.google.com/rss/articles/CBMisAFBVV95cUxQa2FZdFh2U2RGYXp5S1ExYW1YTUgwamNYa2N3S0NJOHhXSGVNV1o4SW1MNXpDcFVPbmNSVjVGbFpRUFZCRVlfV2U0NTF2Ukp1dVV1SV9wS0l2NWJEdWtpb040blptcFVBeW1FUUU4emFGVTF6ZUNWWGx3eld0WFQtckVfZk41OGxPcXB2dmJ0QndTOHI4THNZQjRWM0JYNFpWSURYUjc2NXVzM2xpS2I4UQ?oc=5,Why Talent and Market Access Should Drive Biotech Location Decisions &nbsp;&nbsp; BioPharm International
2026-08-07T04:33:47.294Z,2026-08-05T12:01:45.000Z,science,前沿研发,IQVIA partners with Medera to advance cardiac gene therapy and human organoid platform,AllSci,https://news.google.com/rss/articles/CBMimwFBVV95cUxNLXROcjlqbDktOWxRVWdUbFB2cXhWc0tOanpXVUU1bWM2M1lpdDlWSy1CSzNDbE12Xy1ndVktbDgzd25VU1duMVM1aE1NcW9PRzgzV0dBT1dRdGpWQnpCdzJHaGJoQXdMOHpQMU52bXFCZzZTa3pIOXFKZF9TbVZNUEJRTktReXNhYk81RE1UclNWUWg1SHlsUXNxQQ?oc=5,IQVIA partners with Medera to advance cardiac gene therapy and human organoid platform &nbsp;&nbsp; AllSci
2026-08-07T00:55:51.597Z,2026-08-06T23:15:00.000Z,industry,行业头条,"Slotkin, Ricketts Introduce Bipartisan Legislation to Keep Biotech Industry in America, Not China",U.S. Senate (.gov),https://news.google.com/rss/articles/CBMi1AFBVV95cUxPVHhZX1BBRXphUWRJYmZVRjJUckR4Z3prenpFTV9WbVhINklWdmlKbFBQdVFWS2NDUFgyZWpPam5CWjZnbjhIc1hieW9kTTdjS2lFcDZfdE9PS3o1OWJFMFlHa3o0aTFxdEZmTzhPSnN0YUhZR05hX291dk50N2xSWTZTU0V4ak04RHc2aWU0S2NZcEJRTXhhTWxPSnFYaldJdUxaemZPMmRCVTV2ZnpjUTdST29lN252TXJsOG5veUZkckl3ZUVkUzRDOWRrRXNHdm5JcQ?oc=5,"Slotkin, Ricketts Introduce Bipartisan Legislation to Keep Biotech Industry in America, Not China &nbsp;&nbsp; U.S. Senate (.gov)"
2026-08-07T00:55:51.597Z,2026-08-06T22:33:33.000Z,industry,行业头条,"The Week in Health: Pharma Mega-Merger Talks, Hospital Push",Mexico Business News,https://news.google.com/rss/articles/CBMilAFBVV95cUxOazJnay1Ed2tpQmNRSUVPTzJCdGFSWTZwemQ0VVhncU1aRVBZeTVYd3BwRXdMTzlkWjFBZ2dZNkpPNm13V2VpakVPaTZla1J0OUZoejV5VXNuc1g0YVJ2Zl95V1FydENnczhSUTJpRlJSaVFwb0ZvRjJqUUIwMURMeXlPSkFuVVFkaVdGcHJQRm9BdGpT?oc=5,"The Week in Health: Pharma Mega-Merger Talks, Hospital Push &nbsp;&nbsp; Mexico Business News"
2026-08-07T00:55:51.597Z,2026-08-06T20:25:06.000Z,industry,行业头条,"BioMarin Pharmaceutical (NASDAQ:BMRN) Delivers Impressive Q2 CY2026, Full-Year Outlook Slightly Exceeds Expectations",Yahoo Finance,https://news.google.com/rss/articles/CBMiqAFBVV95cUxONGhaZkdxYWJKSHZDZS0waWFmWEtqUm5ZRWZuclEzZjljYzRRVDRGNGMzS3NoLWRxMnRULXowbDZUdnBTc21ienNvckw2M3hHU1ZxOERSTkRYcUtRbl9OTzZoQzFRZEZRaENhUk81NW10QjlHaHVLNUNQZ2IxZ3hrX1Y4MWRubWM1d0JHRjJsU3dMMDlscXFNenhTNDZZTFNjVTRwMlFZR2I?oc=5,"BioMarin Pharmaceutical (NASDAQ:BMRN) Delivers Impressive Q2 CY2026, Full-Year Outlook Slightly Exceeds Expectations &nbsp;&nbsp; Yahoo Finance"
2026-08-07T00:55:51.597Z,2026-08-06T19:56:22.000Z,industry,行业头条,FDA Approves Orezeyful | PharmExec,Pharmaceutical Executive,https://news.google.com/rss/articles/CBMia0FVX3lxTE90SzAtY2xnQ3l1WDcxUHg4T1JqT1lEUFBGYWwtMTFINkp3ZnVUbElGSjFZN3J5YU9EU2pCdmN6MmhSZVFyWFlVMlJBWE4yam9BTnVpaDlGV2tMTW1wVGYwZDZ2TmlMYWgwMlMw?oc=5,FDA Approves Orezeyful | PharmExec &nbsp;&nbsp; Pharmaceutical Executive
2026-08-07T00:55:51.597Z,2026-08-06T19:54:03.000Z,regulatory,监管与审批,FDA Approval Of Moderna’s mRNA Flu Vaccine Is Great News. Here’s Why,forbes.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQd05fTy1NT3JSSnZTOW9yMDJMSDlnUlRGM1Myb0s1ZHgyWHBaZjRNQWNPTDZXMTliT3lsM2FXc0NOeWw5U1IwSmRjYnZKLWRMR2ctRjBGSWt5UVhPMVBBT1lOaTF0NlhVRFUyWjJVREJnd2c3Wm5TMTBWMzVuZnhCQURjaHdsZlhWRDVXSFkxQXc1cXJkcVh0eVgtWXlzUHVvQ1Y4MVlFSWJiVXJsZTh5V3ZQSzQ4LWRGQVNORndIb1E?oc=5,FDA Approval Of Moderna’s mRNA Flu Vaccine Is Great News. Here’s Why &nbsp;&nbsp; forbes.com
2026-08-07T00:55:51.597Z,2026-08-06T19:14:14.000Z,industry,行业头条,Trump slaps 100% tariff on some pharmaceutical drugs via executive order,"ABC News - Breaking News, Latest News and Videos",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOVHNjYmZWRzV1Rno1QnBJdlAxR1Jjd1dGLTdTRHlUQnRUQmpCOUFJSDc0cFdCSy1heGE1SUc5R1k3WWJkZGFKZ01vYUQyaTM0bzgxSWJ5R2RVYjdQNjU2NjhVZ2lUZGtUM1Ffa0RQRjFPb2tvOFFCVXN1M1pPUnN1UTYwZVlWdXZWSkppX014QkJPQ0U4VDAzMzJGYnlKRURCemFWMVd6SVZTVGfSAbABQVVfeXFMT3pWWlhKeVJ4NHJNZ3Y4TWNzT0RTYi1UajFQcnJlVDUxLWpOY0N4bTFNWVlRaDVnRjYxaS1tMVVMNkZUYlhmTFJlT1BvSmpEMWVvelhIRXhIeUQtS0d2V2NlZ3ZLTXFpYXlDT0VPQkRLRjA5eXNKZnlzSGRrajJUeEtUUWRYNnhlRHVXYldaU3NBdG1VTVBqcXRtY3ViMHQ1MjJzVlhIRzNFNHhUeVI3dWI?oc=5,"Trump slaps 100% tariff on some pharmaceutical drugs via executive order &nbsp;&nbsp; ABC News - Breaking News, Latest News and Videos"
2026-08-07T00:55:51.597Z,2026-08-06T19:07:14.000Z,industry,行业头条,From the lab to the boardroom: Biotech alum leads at Genentech,unr.edu,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPaUdKWi00UUVBa1RIb3M1WmtVRVRFV0NBTFdVSmVMdUhCUWRieE9HV2Q3aDRPM0NTWVpjclBSMDJhMlZESEI4dUlNWkswVTlSRk5fZlNPUnVGYlpkMWlDTzBzRWVVQkRHS3dBV05mdmE1MWxRRmQyNy1Ddm5JdWloejZmNlA0bjBWTVBj?oc=5,From the lab to the boardroom: Biotech alum leads at Genentech &nbsp;&nbsp; unr.edu
2026-08-07T00:55:51.597Z,2026-08-06T18:18:04.000Z,industry,行业头条,Big Pharma Can't Merge Its Way Out Of An Innovation Problem,Life Science Leader,https://news.google.com/rss/articles/CBMipAFBVV95cUxQSDlTdW1hdzAtQjVkNk1mTFNoRTJPTFE3SU5aRFVUeHlfS1VEN1AtRTVHaVl5YWI5bmxWX1FIMVJKaDNCWjNRZjhVVU5ITUFwU252cm9TWjRoN000LXRCOUhFVmg2QS1xNU1HQUZLazJpTW9aa0lFdVRvaWF2dmhsMWJwUU9OdndKNXpWV1JLTmlPY0IzODZiSVV2Z3JyWTRHay1xSg?oc=5,Big Pharma Can't Merge Its Way Out Of An Innovation Problem &nbsp;&nbsp; Life Science Leader
2026-08-07T00:55:51.597Z,2026-08-06T17:43:25.000Z,china-policy,中国政策与审批,北京市中医管理局2026年北京市中医药监督类项目遴选结果公告_通知公告,北京市中医药管理局,https://news.google.com/rss/articles/CBMickFVX3lxTFBrLUxvdnItRFctNGY4eFN3c2hHaEV6NkFJOGdfXzFrMjlZU21xNXBkZWp3RmV2Szd1eTYwVkFyQWJZVmNMQWhrVVNxVE12ZU1VUDBXRGsxeVRGUkkxS2RYT1QxRldBUTJrOVcxOHdtaGxDZw?oc=5,北京市中医管理局2026年北京市中医药监督类项目遴选结果公告_通知公告 &nbsp;&nbsp; 北京市中医药管理局
